HarbourName,Date,Depth,OrganismsGroup,Species Name,Ident.Certain,Comments,Comments 2
Hull,16-09-15,6,Mobile epifauna,Gadus morhua,yes,,
Hull,16-09-15,8,Fouling organisms,Melita nitida,yes,,
Hull,16-09-15,8,Fouling organisms,Melita palmata,yes,,
Hull,16-09-15,4,Benthos,Conopeum reticulum,yes,,
Hull,16-09-15,6,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,8,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,8,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,8,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,6,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,6,Fouling organisms,Conopeum reticulum,yes,,
Hull,16-09-15,6,Fouling organisms,Eurydice pulchra,yes,,
Hull,16-09-15,8,Fouling organisms,Ficopomatus enigmaticus,yes,,
Hull,16-09-15,6,Fouling organisms,Ficopomatus enigmaticus,yes,,
Hull,16-09-15,4,Benthos,Ficopomatus enigmaticus,yes,,
Hull,16-09-15,8,Fouling organisms,Ficopomatus enigmaticus,yes,,
Hull,16-09-15,8,Fouling organisms,Ficopomatus enigmaticus,yes,,
Hull,16-09-15,6,Fouling organisms,Amphibalanus improvisus,yes,,
Hull,16-09-15,4,Benthos,Callopora dumerilii,yes,,
Hull,16-09-15,6,Fouling organisms,Callopora dumerilii,yes,,
Hull,16-09-15,6,Fouling organisms,Callopora dumerilii,yes,,
Hull,16-09-15,6,Mobile epifauna,Carcinus maenas,yes,,
Hull,16-09-15,6,Mobile epifauna,Carcinus maenas,yes,,
Hull,07-06-15,,Phytoplankton,Actinoptychus senarius,yes,,
Hull,07-06-15,,Phytoplankton,Pleurosigma,yes,,
Hull,07-06-15,,Phytoplankton,Rhizosolenia setigera,yes,,
Hull,07-06-15,,Zooplankton,Rotifera sp.,yes,,
Hull,07-06-15,,Phytoplankton,Thalassiosira sp.,yes,,
Hull,07-06-15,,Phytoplankton,Brockmanniella brockmannii,yes,,
Hull,07-06-15,,Phytoplankton,Coscinodiscophycidae,yes,,
Hull,07-06-15,,Zooplankton,Polychaeta sp.,yes,,
Hull,07-06-15,,Zooplankton,Harpacticoida,yes,,
Hull,07-06-15,,Phytoplankton,Khakista,yes,,
Hull,07-06-15,,Zooplankton,Copepoda sp.,yes,nauplii,
Hull,07-06-15,,Phytoplankton,Coscinodiscopsis commutata,yes,,
Hull,07-06-15,,Phytoplankton,Delphineis minutissima,yes,,
Hull,07-06-15,,Phytoplankton,Ditylum brightwellii,yes,,
Hull,07-06-15,,Pathogens,Intestinal enterococci,yes,,
Hull,07-06-15,,Phytoplankton,Euglenoidea,yes,,
Hull,07-06-15,,Zooplankton,Calanoidea,yes, ? sp,
Hull,07-06-15,,Zooplankton,Calanoidea,yes,copepodiet,
Hull,07-06-15,,Phytoplankton,Ceratoneis closterium,yes,,
Hull,07-06-15,,Phytoplankton,Chlorophyta,yes,,
Hull,07-06-15,,Phytoplankton,Chromista,yes,,
Hull,07-06-15,,Phytoplankton,Rhaphoneis amphiceros,yes,,
Hull,07-06-15,,Phytoplankton,Thalassiosira rotula,yes,,
Hull,07-06-15,,Pathogens,Escherichia coli,yes,,
Hull,07-06-15,,Gelatineus Zooplankton,Gammarus locusta,yes,,
Hull,07-06-15,,Phytoplankton,Lithodesmium undulatum,yes,,
Hull,07-06-15,,Phytoplankton,Navicula spp.,yes,,
Hull,07-06-15,,Phytoplankton,Odontella,yes,,
Hull,07-06-15,,Gelatineus Zooplankton,Pleurobrachia pileus,yes,,
Hull,07-06-15,,Phytoplankton,Campylosira cymbelliformis,yes,,
Hull,07-06-15,,Phytoplankton,Chroococcales,yes,,
Hull,07-06-15,,Pathogens,Vibrio spp.,yes,,
Hull,07-06-15,,Phytoplankton,Asterionellopsis glacialis,yes,,
Hull,07-06-15,,Phytoplankton,Navicula distans,yes,,
Hull,07-06-15,,Gelatineus Zooplankton,Neomysis vulgaris,yes,,
Hull,07-06-15,,Phytoplankton,Trieres regia,yes,,
Hull,07-06-15,,Phytoplankton,Peridiniales,yes,,
Hull,07-06-15,,Phytoplankton,Plagiogrammopsis vanheurckii,yes,,
Hull,07-06-15,,Phytoplankton,Actinoptychus splendens,yes,,
Hull,06-06-15,,Phytoplankton,Actinoptychus splendens,yes,,
Hull,06-06-15,,Phytoplankton,Pyramimonas spp.,yes,,
Hull,06-06-15,,Phytoplankton,Rhaphoneis amphiceros,yes,,
Hull,06-06-15,,Zooplankton,Rotifera sp.,yes,,
Hull,06-06-15,,Phytoplankton,Skeletonema costatum,yes,,
Hull,06-06-15,,Phytoplankton,Spirulina sp.,yes,,
Hull,06-06-15,,Phytoplankton,Stephanodiscaceae,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Syngnathus acus,yes,,
Hull,06-06-15,,Phytoplankton,Thalassiosira sp.,yes,,
Hull,06-06-15,,Pathogens,Vibrio spp.,yes,,
Hull,06-06-15,,Pathogens,Vibrio vulnificus,yes,,
Hull,06-06-15,,Phytoplankton,Actinoptychus senarius,yes,,
Hull,06-06-15,,Phytoplankton,Actinoptychus splendens,yes,,
Hull,06-06-15,,Phytoplankton,Chaetoceros tenuissimus,yes,,
Hull,06-06-15,,Phytoplankton,Chromista,yes,,
Hull,06-06-15,,Phytoplankton,Melosira nummuloides,yes,,
Hull,06-06-15,,Zooplankton,Polychaeta sp.,yes,,
Hull,06-06-15,,Phytoplankton,Fragilariaceae,yes,,
Hull,06-06-15,,Phytoplankton,Gymnodiniaceae,yes,,
Hull,06-06-15,,Phytoplankton,Gymnodinium galeatum,yes,,
Hull,06-06-15,,Phytoplankton,Heterocapsa minima,yes,,
Hull,06-06-15,,Phytoplankton,Heterocapsa minima,yes,,
Hull,06-06-15,,Phytoplankton,Khakista,yes,,
Hull,06-06-15,,Phytoplankton,Khakista,yes,,
Hull,06-06-15,,Phytoplankton,Kolkwitziellaceae,yes,,
Hull,06-06-15,,Phytoplankton,Licmophora spp.,yes,,
Hull,06-06-15,,Phytoplankton,Mamiella gilva,yes,,
Hull,06-06-15,,Phytoplankton,Melosira moniliformis,yes,,
Hull,06-06-15,,Zooplankton,Copepoda sp.,yes,nauplii,
Hull,06-06-15,,Phytoplankton,Coscinodiscophycidae,yes,,
Hull,06-06-15,,Phytoplankton,Coscinodiscopsis commutata,yes,,
Hull,06-06-15,,Phytoplankton,Cryptomonadales,yes,,
Hull,06-06-15,,Phytoplankton,Cryptomonadales,yes,,
Hull,06-06-15,,Phytoplankton,Delphineis minutissima,yes,,
Hull,06-06-15,,Phytoplankton,Ditylum brightwellii,yes,,
Hull,06-06-15,,Pathogens,Intestinal enterococci,yes,,
Hull,06-06-15,,Phytoplankton,Euglenoidea,yes,,
Hull,06-06-15,,Phytoplankton,Eutreptiella spp.,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Ficopomatus enigmaticus,yes,,
Hull,06-06-15,,Phytoplankton,Apedinella radians,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Aurelia aurita,yes,,
Hull,06-06-15,,Zooplankton,Calanoidea,yes, ? sp,
Hull,06-06-15,,Zooplankton,Calanoidea,yes,copepodiet,
Hull,06-06-15,,Gelatineus Zooplankton,Carcinus maenas,yes,,
Hull,06-06-15,,Phytoplankton,Ceratoneis closterium,yes,,
Hull,06-06-15,,Phytoplankton,Chaetoceros,yes,,
Hull,06-06-15,,Phytoplankton,Chaetoceros,yes,,
Hull,06-06-15,,Phytoplankton,Chaetoceros subtilis,yes,,
Hull,06-06-15,,Phytoplankton,Chlamydomonas,yes,,
Hull,06-06-15,,Phytoplankton,Chlorophyta,yes,,
Hull,06-06-15,,Phytoplankton,Chlorophyta,yes,,
Hull,06-06-15,,Phytoplankton,Choanoflagellida,yes,,
Hull,06-06-15,,Phytoplankton,Chroococcales,yes,,
Hull,06-06-15,,Phytoplankton,Chrysochromulina spp.,yes,,
Hull,06-06-15,,Phytoplankton,Parlibellus delognei,yes,,
Hull,06-06-15,,Phytoplankton,Plagiotropis,yes,,
Hull,06-06-15,,Phytoplankton,Pyramimonas spp.,yes,,
Hull,06-06-15,,Pathogens,Intestinal enterococci,yes,,
Hull,06-06-15,,Phytoplankton,Chromista,yes,,
Hull,06-06-15,,Phytoplankton,Achnanthes brevipes,yes,,
Hull,06-06-15,,Phytoplankton,Achnanthes brevipes,yes,,
Hull,06-06-15,,Phytoplankton,Achnanthes longipes,yes,,
Hull,06-06-15,,Phytoplankton,Actinoptychus senarius,yes,,
Hull,06-06-15,,Phytoplankton,Gymnodiniaceae,yes,,
Hull,06-06-15,,Phytoplankton,Gymnodinium galeatum,yes,,
Hull,06-06-15,,Zooplankton,Harpacticoida,yes,,
Hull,06-06-15,,Phytoplankton,Melosira moniliformis,yes,,
Hull,06-06-15,,Phytoplankton,Microcystis,yes,,
Hull,06-06-15,,Phytoplankton,Mesodinium rubrum,yes,,
Hull,06-06-15,,Phytoplankton,Navicula spp.,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Neomysis vulgaris,yes,,
Hull,06-06-15,,Zooplankton,Polychaeta sp.,yes,,
Hull,06-06-15,,Zooplankton,Calanoidea,yes, ? sp,
Hull,06-06-15,,Zooplankton,Calanoidea,yes,? sp,
Hull,06-06-15,,Zooplankton,Calanoidea,yes,copepodiet,
Hull,06-06-15,,Phytoplankton,Chroococcales,yes,,
Hull,06-06-15,,Zooplankton,Copepoda sp.,yes,nauplii,
Hull,06-06-15,,Phytoplankton,Coscinodiscophycidae,yes,,
Hull,06-06-15,,Phytoplankton,Coscinodiscopsis commutata,yes,,
Hull,06-06-15,,Phytoplankton,Cyanophyceae,yes,,
Hull,06-06-15,,Zooplankton,Cyclopoida,yes,copepodiet,
Hull,06-06-15,,Zooplankton,Decapoda,yes,nauplii sp.,
Hull,06-06-15,,Phytoplankton,Delphineis minutissima,yes,,
Hull,06-06-15,,Phytoplankton,Ebria tripartita,yes,,
Hull,06-06-15,,Phytoplankton,Fragilariaceae,yes,,
Hull,06-06-15,,Phytoplankton,Rhaphoneis amphiceros,yes,,
Hull,06-06-15,,Phytoplankton,Rhizosolenia setigera,yes,,
Hull,06-06-15,,Zooplankton,Rotifera sp.,yes,,
Hull,06-06-15,,Phytoplankton,Scenedesmaceae,yes,,
Hull,06-06-15,,Phytoplankton,Scenedesmaceae,yes,,
Hull,06-06-15,,Phytoplankton,Skeletonema costatum,yes,,
Hull,06-06-15,,Phytoplankton,Stephanodiscaceae,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Syngnathus acus,yes,,
Hull,06-06-15,,Phytoplankton,Thalassiosira sp.,yes,,
Hull,06-06-15,,Phytoplankton,Vaucheria,yes,,
Hull,06-06-15,,Pathogens,Vibrio mimicus,yes,,
Hull,06-06-15,,Pathogens,Vibrio spp.,yes,,
Hull,06-06-15,,Phytoplankton,Apedinella radians,yes,,
Hull,06-06-15,,Zooplankton,Balanidae,yes,nauplii,
Hull,06-06-15,,Phytoplankton,Microcystis,yes,,
Hull,06-06-15,,Phytoplankton,Monoraphidium,yes,,
Hull,06-06-15,,Phytoplankton,Monoraphidium,yes,,
Hull,06-06-15,,Phytoplankton,Navicula spp.,yes,,
Hull,06-06-15,,Phytoplankton,Nitzschia spp.,yes,,
Hull,06-06-15,,Phytoplankton,Odontella,yes,,
Hull,06-06-15,,Phytoplankton,Paralia sulcata,yes,,
Hull,06-06-15,,Phytoplankton,Parlibellus delognei,yes,,
Hull,06-06-15,,Phytoplankton,Peridiniales,yes,,
Hull,06-06-15,,Phytoplankton,Plagiogrammopsis vanheurckii,yes,,
Hull,06-06-15,,Phytoplankton,Plagiogrammopsis vanheurckii,yes,,
Hull,06-06-15,,Phytoplankton,Plagiotropis,yes,,
Hull,06-06-15,,Gelatineus Zooplankton,Pleurobrachia pileus,yes,,
Rotterdam,28-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,28-10-14,,Fouling,Physella acuta,yes,,
Rotterdam,28-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,28-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,28-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,28-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,28-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,28-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,28-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,28-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,28-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,28-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,28-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,28-10-14,,Fouling,Potamopyrgus antipodarum,yes,,
Rotterdam,28-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,28-10-14,,Fouling,Physella acuta,yes,,
Rotterdam,28-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,28-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,28-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,28-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,28-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,28-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,24-10-14,,Fouling,Dreissena bugensis,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,24-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,24-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,24-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,24-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,24-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,24-10-14,,Fouling,Crassostrea gigas,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Mytilus edulis,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Conopeum reticulum,yes,,
Rotterdam,24-10-14,,Fouling,Rhithropanopeus harrisii,yes,,
Rotterdam,24-10-14,,Fouling,Ficopomatus enigmaticus,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Obelia longissima,yes,,
Rotterdam,24-10-14,,Fouling,Carcinus maenas,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Balanus crenatus,yes,,
Rotterdam,24-10-14,,Fouling,Physella acuta,yes,,
Rotterdam,24-10-14,,Fouling,Potamopyrgus antipodarum,yes,,
Rotterdam,24-10-14,,Fouling,Molgula manhattensis,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Mnemiopsis leidyi,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Mnemiopsis leidyi,yes,,
Rotterdam,11-09-14,,Gelatineus Zooplankton,Mnemiopsis leidyi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Molgula manhattensis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Phytoplankton,Guinardia striata,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Heterosiphonia japonica,yes,,
Rotterdam,11-09-14,,Phytoplankton,Ebria tripartita,yes,,
Rotterdam,11-09-14,,Pathogens,Escherichia coli,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Gammarus locusta,yes,,
Rotterdam,11-09-14,,Benthos,Gammarus locusta,yes,,
Rotterdam,11-09-14,,Phytoplankton,Guinardia flaccida,yes,,
Rotterdam,11-09-14,,Phytoplankton,Melosira moniliformis,yes,,
Rotterdam,11-09-14,,Phytoplankton,Mesodinium rubrum,yes,,
Rotterdam,11-09-14,5.5,Fouling organisms,Metridium senile,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Neoamphitrite figulus,yes,,
Rotterdam,11-09-14,,Benthos,Neoamphitrite figulus,yes,,
Rotterdam,11-09-14,,Phytoplankton,Tripos fusus,yes,,
Rotterdam,11-09-14,5.5,Fouling organisms,Nereis pelagica,yes,,
Rotterdam,11-09-14,,Benthos,Nereis pelagica,yes,,
Rotterdam,11-09-14,,Fouling organisms,Nereis pelagica,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria panicea,yes,,
Rotterdam,11-09-14,,Zooplankton,Harpacticoida,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,5.5,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Phytoplankton,Heterocapsa minima,yes,,
Rotterdam,11-09-14,,Fouling organisms,Lepidonotus squamatus,yes,,
Rotterdam,11-09-14,,Phytoplankton,Leptocylindrus danicus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Littorina littorea,yes,,
Rotterdam,11-09-14,,Phytoplankton,Micromonas pusilla,yes,,
Rotterdam,11-09-14,,Benthos,Mytilus edulis,yes,,
Rotterdam,11-09-14,14.5,Benthos,Mytilus edulis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Metridium senile,yes,,
Rotterdam,11-09-14,5.5,Mobile epifauna,Mnemiopsis leidyi,yes,,
Rotterdam,11-09-14,5.5,Fouling organisms,Heterosiphonia japonica,yes,,
Rotterdam,11-09-14,,Fouling organisms,Heterosiphonia japonica,yes,,
Rotterdam,11-09-14,,Phytoplankton,Ditylum brightwellii,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Benthos,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crepidula fornicata,yes,,
Rotterdam,11-09-14,,Fouling organisms,Cryptosula pallasiana,yes,,
Rotterdam,11-09-14,,Fouling organisms,Cryptosula pallasiana,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Benthos,Crepidula fornicata,yes,,
Rotterdam,11-09-14,,Fouling organisms,Cryptosula pallasiana,yes,,
Rotterdam,11-09-14,,Phytoplankton,Chaetoceros debilis,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Ciona intestinalis,yes,,
Rotterdam,11-09-14,,Benthos,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Benthos,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus spiralis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus spiralis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Fucus vesiculosus,yes,,
Rotterdam,11-09-14,,Phytoplankton,Gyrodinium britannicum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Emplectonema neesii,yes,,
Rotterdam,11-09-14,,Fouling organisms,Emplectonema neesii,yes,,
Rotterdam,11-09-14,,Pathogens,Intestinal enterococci,yes,,
Rotterdam,11-09-14,,Fouling organisms,Erythrotrichia carnea,yes,,
Rotterdam,11-09-14,,Phytoplankton,Eucampia zodiacus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ficopomatus enigmaticus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ulva australis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ulva australis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ulva prolifera,yes,,
Rotterdam,11-09-14,,Fouling organisms,Ulva prolifera,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Hemigrapsus sanguineus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus sanguineus,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Benthos,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Hemigrapsus takanoi,yes,,
Rotterdam,11-09-14,,Fouling organisms,Jassa marmorata,yes,,
Rotterdam,11-09-14,,Fouling organisms,Lepidonotus squamatus,yes,,
Rotterdam,11-09-14,,Phytoplankton,Leptocylindrus minimus,yes,,
Rotterdam,11-09-14,,Phytoplankton,Lithodesmium undulatum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Littorina littorea,yes,,
Rotterdam,11-09-14,,Fouling organisms,Littorina littorea,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria bowerbanki,yes,,
Rotterdam,11-09-14,,Fouling organisms,Halichondria panicea,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,5.5,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Benthos,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Fouling organisms,Crassostrea gigas,yes,,
Rotterdam,11-09-14,,Benthos,Ceramium tenuicorne,yes,,
Rotterdam,11-09-14,5.5,Benthos,Ceramium tenuicorne,yes,,
Rotterdam,11-09-14,,Phytoplankton,Cerataulina pelagica,yes,,
Rotterdam,11-09-14,14.5,Mobile epifauna,Ciona intestinalis,yes,,
Rotterdam,11-09-14,,Mobile epifauna,Ciona intestinalis,yes,,
Rotterdam,11-09-14,14.5,Mobile epifauna,Ciona intestinalis,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,14.5,Benthos,Conopeum reticulum,yes,,
Rotterdam,11-09-14,5.5,Benthos,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Conopeum reticulum,yes,,
Rotterdam,11-09-14,,Phytoplankton,Pleurosigma formosum,yes,,
Rotterdam,11-09-14,,Fouling organisms,Alcyonidioides mytili,yes,,
Rotterdam,11-09-14,,Fouling organisms,Amphibalanus improvisus,yes,,
Rotterdam,11-09-14,,Benthos,Amphibalanus improvisus,yes,,
Rotterdam,11-09-14,,Benthos,Conopeum reticulum,yes,,
